family_code,from_pokedex_number,from_form_code,from_card_state,to_pokedex_number,to_form_code,to_card_state,rule_type,notes
"stunky",434,"NORMAL","V",434,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"stunky",434,"NORMAL","V",434,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"stunky",435,"NORMAL","NORMAL",435,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"stunky",435,"NORMAL","NORMAL",435,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"stunky",435,"NORMAL","NORMAL",435,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"stunky",435,"NORMAL","NORMAL",435,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"stunky",435,"NORMAL","V",435,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"stunky",435,"NORMAL","V",435,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"suicune",245,"NORMAL","NORMAL",245,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"suicune",245,"NORMAL","NORMAL",245,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"suicune",245,"NORMAL","NORMAL",245,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"suicune",245,"NORMAL","NORMAL",245,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"suicune",245,"NORMAL","V",245,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"suicune",245,"NORMAL","V",245,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"sunkern",191,"NORMAL","NORMAL",191,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"sunkern",191,"NORMAL","NORMAL",191,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"sunkern",191,"NORMAL","NORMAL",191,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"sunkern",191,"NORMAL","NORMAL",191,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"sunkern",191,"NORMAL","NORMAL",192,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"sunkern",191,"NORMAL","V",191,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"sunkern",191,"NORMAL","V",191,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"sunkern",192,"NORMAL","NORMAL",192,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"sunkern",192,"NORMAL","NORMAL",192,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"sunkern",192,"NORMAL","NORMAL",192,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"sunkern",192,"NORMAL","NORMAL",192,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"sunkern",192,"NORMAL","V",192,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"sunkern",192,"NORMAL","V",192,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"surskit",283,"NORMAL","NORMAL",283,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"surskit",283,"NORMAL","NORMAL",283,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"surskit",283,"NORMAL","NORMAL",283,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"surskit",283,"NORMAL","NORMAL",283,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"surskit",283,"NORMAL","NORMAL",284,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"surskit",283,"NORMAL","V",283,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"surskit",283,"NORMAL","V",283,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"surskit",284,"NORMAL","NORMAL",284,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"surskit",284,"NORMAL","NORMAL",284,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"surskit",284,"NORMAL","NORMAL",284,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"surskit",284,"NORMAL","NORMAL",284,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"surskit",284,"NORMAL","V",284,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"surskit",284,"NORMAL","V",284,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"swablu",333,"NORMAL","NORMAL",333,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"swablu",333,"NORMAL","NORMAL",333,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"swablu",333,"NORMAL","NORMAL",333,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"swablu",333,"NORMAL","NORMAL",333,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"swablu",333,"NORMAL","NORMAL",334,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"swablu",333,"NORMAL","V",333,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"swablu",333,"NORMAL","V",333,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"swablu",334,"NORMAL","NORMAL",334,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"swablu",334,"NORMAL","NORMAL",334,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"swablu",334,"NORMAL","NORMAL",334,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"swablu",334,"NORMAL","NORMAL",334,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"swablu",334,"NORMAL","V",334,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"swablu",334,"NORMAL","V",334,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"swinub",220,"NORMAL","NORMAL",220,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"swinub",220,"NORMAL","NORMAL",220,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"swinub",220,"NORMAL","NORMAL",220,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"swinub",220,"NORMAL","NORMAL",220,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"swinub",220,"NORMAL","NORMAL",221,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"swinub",220,"NORMAL","V",220,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"swinub",220,"NORMAL","V",220,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"swinub",221,"NORMAL","NORMAL",221,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"swinub",221,"NORMAL","NORMAL",221,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"swinub",221,"NORMAL","NORMAL",221,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"swinub",221,"NORMAL","NORMAL",221,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"swinub",221,"NORMAL","NORMAL",473,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"swinub",221,"NORMAL","V",221,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"swinub",221,"NORMAL","V",221,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"swinub",473,"NORMAL","NORMAL",473,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"swinub",473,"NORMAL","NORMAL",473,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"swinub",473,"NORMAL","NORMAL",473,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"swinub",473,"NORMAL","NORMAL",473,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"swinub",473,"NORMAL","V",473,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"swinub",473,"NORMAL","V",473,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"swirlix",684,"NORMAL","NORMAL",684,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"swirlix",684,"NORMAL","NORMAL",684,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"swirlix",684,"NORMAL","NORMAL",684,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"swirlix",684,"NORMAL","NORMAL",684,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"swirlix",684,"NORMAL","NORMAL",685,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"swirlix",684,"NORMAL","V",684,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"swirlix",684,"NORMAL","V",684,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"swirlix",685,"NORMAL","NORMAL",685,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"swirlix",685,"NORMAL","NORMAL",685,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"swirlix",685,"NORMAL","NORMAL",685,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"swirlix",685,"NORMAL","NORMAL",685,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"swirlix",685,"NORMAL","V",685,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"swirlix",685,"NORMAL","V",685,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"tadbulb",938,"NORMAL","NORMAL",938,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"tadbulb",938,"NORMAL","NORMAL",938,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"tadbulb",938,"NORMAL","NORMAL",938,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"tadbulb",938,"NORMAL","NORMAL",938,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"tadbulb",938,"NORMAL","NORMAL",939,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"tadbulb",938,"NORMAL","V",938,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"tadbulb",938,"NORMAL","V",938,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"tadbulb",939,"NORMAL","NORMAL",939,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"tadbulb",939,"NORMAL","NORMAL",939,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"tadbulb",939,"NORMAL","NORMAL",939,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"tadbulb",939,"NORMAL","NORMAL",939,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"tadbulb",939,"NORMAL","V",939,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"tadbulb",939,"NORMAL","V",939,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"taillow",276,"NORMAL","NORMAL",276,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"taillow",276,"NORMAL","NORMAL",276,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"taillow",276,"NORMAL","NORMAL",276,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"taillow",276,"NORMAL","NORMAL",276,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"taillow",276,"NORMAL","NORMAL",277,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"taillow",276,"NORMAL","V",276,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"taillow",276,"NORMAL","V",276,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"taillow",277,"NORMAL","NORMAL",277,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"taillow",277,"NORMAL","NORMAL",277,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"taillow",277,"NORMAL","NORMAL",277,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"taillow",277,"NORMAL","NORMAL",277,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"taillow",277,"NORMAL","V",277,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"taillow",277,"NORMAL","V",277,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"tandemaus",924,"NORMAL","NORMAL",924,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"tandemaus",924,"NORMAL","NORMAL",924,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"tandemaus",924,"NORMAL","NORMAL",924,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"tandemaus",924,"NORMAL","NORMAL",924,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"tandemaus",924,"NORMAL","NORMAL",925,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"tandemaus",924,"NORMAL","V",924,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"tandemaus",924,"NORMAL","V",924,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"tandemaus",925,"NORMAL","NORMAL",925,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"tandemaus",925,"NORMAL","NORMAL",925,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"tandemaus",925,"NORMAL","NORMAL",925,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"tandemaus",925,"NORMAL","NORMAL",925,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"tandemaus",925,"NORMAL","V",925,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"tandemaus",925,"NORMAL","V",925,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"tangela",114,"NORMAL","NORMAL",114,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"tangela",114,"NORMAL","NORMAL",114,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"tangela",114,"NORMAL","NORMAL",114,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"tangela",114,"NORMAL","NORMAL",114,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"tangela",114,"NORMAL","NORMAL",465,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"tangela",114,"NORMAL","V",114,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"tangela",114,"NORMAL","V",114,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"tangela",465,"NORMAL","NORMAL",465,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"tangela",465,"NORMAL","NORMAL",465,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"tangela",465,"NORMAL","NORMAL",465,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"tangela",465,"NORMAL","NORMAL",465,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"tangela",465,"NORMAL","V",465,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"tangela",465,"NORMAL","V",465,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"tapu-bulu",787,"NORMAL","NORMAL",787,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"tapu-bulu",787,"NORMAL","NORMAL",787,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"tapu-bulu",787,"NORMAL","NORMAL",787,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"tapu-bulu",787,"NORMAL","NORMAL",787,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"tapu-bulu",787,"NORMAL","V",787,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"tapu-bulu",787,"NORMAL","V",787,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"tapu-fini",788,"NORMAL","NORMAL",788,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"tapu-fini",788,"NORMAL","NORMAL",788,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"tapu-fini",788,"NORMAL","NORMAL",788,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"tapu-fini",788,"NORMAL","NORMAL",788,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"tapu-fini",788,"NORMAL","V",788,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"tapu-fini",788,"NORMAL","V",788,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"tapu-koko",785,"NORMAL","NORMAL",785,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"tapu-koko",785,"NORMAL","NORMAL",785,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"tapu-koko",785,"NORMAL","NORMAL",785,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"tapu-koko",785,"NORMAL","NORMAL",785,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"tapu-koko",785,"NORMAL","V",785,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"tapu-koko",785,"NORMAL","V",785,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"tapu-lele",786,"NORMAL","NORMAL",786,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"tapu-lele",786,"NORMAL","NORMAL",786,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"tapu-lele",786,"NORMAL","NORMAL",786,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"tapu-lele",786,"NORMAL","NORMAL",786,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"tapu-lele",786,"NORMAL","V",786,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"tapu-lele",786,"NORMAL","V",786,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"tarountula",917,"NORMAL","NORMAL",917,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"tarountula",917,"NORMAL","NORMAL",917,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"tarountula",917,"NORMAL","NORMAL",917,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"tarountula",917,"NORMAL","NORMAL",917,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"tarountula",917,"NORMAL","NORMAL",918,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"tarountula",917,"NORMAL","V",917,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"tarountula",917,"NORMAL","V",917,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"tarountula",918,"NORMAL","NORMAL",918,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"tarountula",918,"NORMAL","NORMAL",918,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"tarountula",918,"NORMAL","NORMAL",918,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"tarountula",918,"NORMAL","NORMAL",918,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"tarountula",918,"NORMAL","V",918,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"tarountula",918,"NORMAL","V",918,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"tatsugiri",978,"NORMAL","NORMAL",978,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"tatsugiri",978,"NORMAL","NORMAL",978,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"tatsugiri",978,"NORMAL","NORMAL",978,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"tatsugiri",978,"NORMAL","NORMAL",978,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"tatsugiri",978,"NORMAL","V",978,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"tatsugiri",978,"NORMAL","V",978,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"tauros",128,"NORMAL","NORMAL",128,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"tauros",128,"NORMAL","NORMAL",128,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"tauros",128,"NORMAL","NORMAL",128,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"tauros",128,"NORMAL","NORMAL",128,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"tauros",128,"NORMAL","V",128,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"tauros",128,"NORMAL","V",128,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"teddiursa",216,"NORMAL","NORMAL",216,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"teddiursa",216,"NORMAL","NORMAL",216,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"teddiursa",216,"NORMAL","NORMAL",216,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"teddiursa",216,"NORMAL","NORMAL",216,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"teddiursa",216,"NORMAL","NORMAL",217,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"teddiursa",216,"NORMAL","V",216,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"teddiursa",216,"NORMAL","V",216,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"teddiursa",217,"NORMAL","NORMAL",217,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"teddiursa",217,"NORMAL","NORMAL",217,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"teddiursa",217,"NORMAL","NORMAL",217,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"teddiursa",217,"NORMAL","NORMAL",217,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"teddiursa",217,"NORMAL","NORMAL",901,"NORMAL","NORMAL","STANDARD","Standard evolution from species tree"
"teddiursa",217,"NORMAL","V",217,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"teddiursa",217,"NORMAL","V",217,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"teddiursa",901,"NORMAL","NORMAL",901,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"teddiursa",901,"NORMAL","NORMAL",901,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"teddiursa",901,"NORMAL","NORMAL",901,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
"teddiursa",901,"NORMAL","NORMAL",901,"NORMAL","MEGA","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state MEGA"
"teddiursa",901,"NORMAL","V",901,"NORMAL","VMAX","SPECIAL_CHAIN","House rule: V can continue into same-species state VMAX"
"teddiursa",901,"NORMAL","V",901,"NORMAL","VSTAR","SPECIAL_CHAIN","House rule: V can continue into same-species state VSTAR"
"tentacool",72,"NORMAL","NORMAL",72,"NORMAL","EX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state EX"
"tentacool",72,"NORMAL","NORMAL",72,"NORMAL","GX","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state GX"
"tentacool",72,"NORMAL","NORMAL",72,"NORMAL","V","SPECIAL_BRANCH","House rule: NORMAL can branch into same-species special state V"
